"Date","Price","Open","High","Low","Change %"
"Feb 13, 2008","212.68","210.31","212.85","209.31","1.01%"
"Feb 12, 2008","210.55","208.65","211.02","207.78","0.84%"
"Feb 11, 2008","208.79","208.75","209.53","206.73","-0.03%"
"Feb 08, 2008","208.85","208.75","209.93","208.04","-0.01%"
"Feb 07, 2008","208.87","209.16","209.43","205.82","0.10%"
"Feb 06, 2008","208.66","209.70","209.97","207.70","-0.48%"
"Feb 05, 2008","209.67","210.59","212.13","209.41","-0.43%"
"Feb 04, 2008","210.57","209.32","211.78","209.20","0.49%"
"Feb 01, 2008","209.54","211.44","212.39","208.76","-0.92%"
"Jan 31, 2008","211.49","211.24","212.63","209.90","-0.16%"
"Jan 30, 2008","211.83","213.02","213.80","211.65","-0.60%"
"Jan 29, 2008","213.10","212.02","213.47","210.83","0.50%"
"Jan 28, 2008","212.05","211.70","212.75","209.33","0.21%"
"Jan 25, 2008","211.61","211.74","214.06","211.06","-0.03%"
"Jan 24, 2008","211.68","208.90","211.68","207.03","1.42%"
"Jan 23, 2008","208.71","208.73","210.52","204.57","-0.10%"
"Jan 22, 2008","208.92","205.88","210.03","204.66","1.43%"
"Jan 21, 2008","205.97","208.90","209.39","205.60","-1.29%"
"Jan 18, 2008","208.67","210.13","211.57","208.17","-0.71%"
"Jan 17, 2008","210.17","211.33","212.45","209.37","-0.40%"
"Jan 16, 2008","211.01","209.51","212.03","206.95","0.72%"
"Jan 15, 2008","209.50","211.61","212.15","209.44","-1.02%"
"Jan 14, 2008","211.66","212.72","213.48","210.66","-0.72%"
"Jan 11, 2008","213.19","214.37","215.17","211.92","-0.70%"
"Jan 10, 2008","214.69","215.40","216.10","213.50","-0.14%"
"Jan 09, 2008","215.00","214.82","216.53","213.76","0.14%"
"Jan 08, 2008","214.70","215.01","217.36","214.41","-0.15%"
"Jan 07, 2008","215.02","214.06","216.27","214.00","0.48%"
"Jan 04, 2008","214.00","215.43","216.86","213.42","-0.64%"
"Jan 03, 2008","215.37","217.09","217.65","213.54","-0.82%"
"Jan 02, 2008","217.14","221.71","222.79","216.38","-2.08%"
"Jan 01, 2008","221.75","221.88","222.00","220.75","0.21%"
"Dec 31, 2007","221.28","224.45","224.97","221.05","-1.41%"
"Dec 28, 2007","224.44","226.76","227.76","224.15","-1.08%"
"Dec 27, 2007","226.88","226.72","228.45","226.43","0.05%"
"Dec 26, 2007","226.77","225.97","226.93","225.36","0.33%"
"Dec 25, 2007","226.03","225.96","226.43","224.86","-0.04%"
"Dec 24, 2007","226.12","226.26","226.52","225.62","-0.12%"
"Dec 21, 2007","226.39","224.24","226.52","224.20","0.96%"
"Dec 20, 2007","224.23","226.50","226.68","223.52","-1.04%"
"Dec 19, 2007","226.58","228.29","228.63","225.90","-0.80%"
"Dec 18, 2007","228.40","228.19","229.10","227.69","0.05%"
"Dec 17, 2007","228.29","228.61","229.18","227.32","-0.15%"
"Dec 14, 2007","228.63","228.94","230.08","228.21","-0.17%"
"Dec 13, 2007","229.03","229.51","229.81","227.38","-0.30%"
"Dec 12, 2007","229.71","225.06","230.40","224.99","2.14%"
"Dec 11, 2007","224.90","228.54","229.88","224.72","-1.59%"
"Dec 10, 2007","228.54","226.27","228.89","226.19","0.74%"
"Dec 07, 2007","226.86","225.85","227.12","224.79","0.59%"
"Dec 06, 2007","225.52","224.72","226.12","223.92","0.37%"
"Dec 05, 2007","224.69","225.84","227.44","223.64","-0.57%"
"Dec 04, 2007","225.98","228.20","228.39","225.52","-0.99%"
"Dec 03, 2007","228.25","228.14","228.51","226.48","-0.20%"
"Nov 30, 2007","228.70","226.54","229.37","226.07","0.99%"
"Nov 29, 2007","226.45","229.12","229.26","225.69","-1.19%"
"Nov 28, 2007","229.18","225.71","229.36","223.66","1.81%"
"Nov 27, 2007","225.10","222.41","225.66","221.87","1.29%"
"Nov 26, 2007","222.24","223.28","224.88","221.86","-0.46%"
"Nov 23, 2007","223.27","223.54","224.87","221.23","-0.33%"
"Nov 22, 2007","224.01","223.89","225.67","223.21","0.10%"
"Nov 21, 2007","223.79","227.23","227.40","222.41","-1.49%"
"Nov 20, 2007","227.17","224.99","228.39","224.25","1.01%"
"Nov 19, 2007","224.90","227.76","228.39","224.51","-1.26%"
"Nov 16, 2007","227.77","225.51","228.46","223.90","0.94%"
"Nov 15, 2007","225.64","228.04","229.75","225.08","-1.37%"
"Nov 14, 2007","228.78","229.69","232.46","228.25","-0.40%"
"Nov 13, 2007","229.70","224.62","229.76","224.14","2.13%"
"Nov 12, 2007","224.91","229.89","231.08","224.81","-2.86%"
"Nov 09, 2007","231.54","237.23","238.11","231.05","-2.58%"
"Nov 08, 2007","237.67","237.06","238.91","234.98","0.16%"
"Nov 07, 2007","237.28","239.43","239.70","236.79","-0.88%"
"Nov 06, 2007","239.39","238.09","239.70","237.72","0.56%"
"Nov 05, 2007","238.06","239.67","239.81","237.06","-0.84%"
"Nov 02, 2007","240.08","238.02","240.34","237.58","0.72%"
"Nov 01, 2007","238.37","239.91","241.41","237.88","-0.71%"
"Oct 31, 2007","240.08","237.02","240.24","236.90","1.26%"
"Oct 30, 2007","237.09","236.41","237.75","235.19","0.19%"
"Oct 29, 2007","236.65","234.26","236.84","234.14","0.99%"
"Oct 26, 2007","234.33","234.22","235.42","233.59","0.03%"
"Oct 25, 2007","234.27","233.93","235.16","232.98","0.13%"
"Oct 24, 2007","233.97","235.40","235.74","232.75","-0.60%"
"Oct 23, 2007","235.38","232.57","235.88","232.29","1.31%"
"Oct 22, 2007","232.34","233.99","234.51","230.25","-1.15%"
"Oct 19, 2007","235.04","236.02","237.06","234.74","-0.50%"
"Oct 18, 2007","236.23","237.92","238.24","236.04","-0.64%"
"Oct 17, 2007","237.76","237.58","238.85","235.82","0.13%"
"Oct 16, 2007","237.46","239.77","240.04","236.59","-0.97%"
"Oct 15, 2007","239.79","239.02","240.73","238.89","0.08%"
"Oct 12, 2007","239.60","238.64","239.60","237.35","0.53%"
"Oct 11, 2007","238.33","239.31","239.92","237.71","-0.38%"
"Oct 10, 2007","239.24","238.52","240.42","238.40","0.23%"
"Oct 09, 2007","238.69","239.06","239.20","236.94","-0.26%"
"Oct 08, 2007","239.32","239.07","239.85","238.53","0.15%"
"Oct 05, 2007","238.95","237.41","239.03","236.64","0.58%"
"Oct 04, 2007","237.57","237.11","237.98","236.10","0.16%"
"Oct 03, 2007","237.18","236.04","237.93","235.84","0.41%"
"Oct 02, 2007","236.21","236.50","236.84","234.90","-0.14%"
"Oct 01, 2007","236.53","234.91","237.11","234.60","0.63%"
"Sep 28, 2007","235.04","234.22","235.31","232.33","0.32%"
"Sep 27, 2007","234.30","232.75","234.64","232.41","0.62%"
"Sep 26, 2007","232.85","231.40","233.33","231.17","0.47%"
"Sep 25, 2007","231.76","232.28","232.43","229.69","-0.21%"
"Sep 24, 2007","232.25","233.16","233.61","231.69","-0.43%"
"Sep 21, 2007","233.25","230.34","233.74","230.06","1.20%"
"Sep 20, 2007","230.48","231.74","232.30","229.43","-0.68%"
"Sep 19, 2007","232.06","233.22","233.92","231.05","-0.66%"
"Sep 18, 2007","233.61","229.49","234.31","228.16","1.82%"
"Sep 17, 2007","229.43","231.13","231.73","228.75","-0.98%"
"Sep 14, 2007","231.70","231.69","233.36","230.15","-0.35%"
"Sep 13, 2007","232.52","231.71","234.85","231.39","0.37%"
"Sep 12, 2007","231.66","232.37","232.58","230.99","-0.37%"
"Sep 11, 2007","232.51","230.30","232.56","229.53","0.88%"
"Sep 10, 2007","230.49","228.88","231.53","228.20","0.15%"
"Sep 07, 2007","230.14","233.49","234.22","229.07","-1.43%"
"Sep 06, 2007","233.48","232.46","234.03","231.84","0.33%"
"Sep 05, 2007","232.71","234.08","234.85","231.81","-0.61%"
"Sep 04, 2007","234.13","234.00","234.47","231.89","0.09%"
"Sep 03, 2007","233.92","233.42","234.63","233.00","0.26%"
"Aug 31, 2007","233.32","233.22","235.57","232.67","-0.07%"
"Aug 30, 2007","233.48","234.43","234.52","231.10","-0.44%"
"Aug 29, 2007","234.51","228.57","234.57","227.36","2.60%"
"Aug 28, 2007","228.56","232.74","232.86","228.19","-1.75%"
"Aug 27, 2007","232.63","234.43","235.57","232.38","-0.82%"
"Aug 24, 2007","234.55","233.20","234.86","230.81","0.46%"
"Aug 23, 2007","233.47","229.89","235.02","229.88","1.53%"
"Aug 22, 2007","229.96","226.38","229.96","225.68","1.47%"
"Aug 21, 2007","226.63","228.34","229.14","225.32","-0.73%"
"Aug 20, 2007","228.29","226.55","229.63","224.83","0.71%"
"Aug 17, 2007","226.67","226.75","229.03","219.27","0.08%"
"Aug 16, 2007","226.49","230.93","231.72","221.44","-2.15%"
"Aug 15, 2007","231.47","234.69","234.92","231.36","-1.39%"
"Aug 14, 2007","234.74","237.60","238.13","234.61","-1.32%"
"Aug 13, 2007","237.89","239.07","239.75","236.42","-0.71%"
"Aug 10, 2007","239.60","239.00","240.55","236.25","0.20%"
"Aug 09, 2007","239.11","243.56","244.10","238.91","-1.89%"
"Aug 08, 2007","243.71","240.12","244.13","239.79","1.51%"
"Aug 07, 2007","240.09","241.29","241.57","238.52","-0.53%"
"Aug 06, 2007","241.37","239.33","241.85","238.85","0.30%"
"Aug 03, 2007","240.66","242.71","243.00","240.58","-0.89%"
"Aug 02, 2007","242.82","241.52","243.20","240.09","0.57%"
"Aug 01, 2007","241.45","240.50","241.90","237.59","0.52%"
"Jul 31, 2007","240.20","241.20","242.98","240.11","-0.29%"
"Jul 30, 2007","240.89","238.85","241.49","238.24","0.35%"
"Jul 27, 2007","240.04","241.95","244.43","239.68","-0.81%"
"Jul 26, 2007","242.01","247.38","247.81","241.95","-2.15%"
"Jul 25, 2007","247.33","247.67","248.17","246.24","-0.14%"
"Jul 24, 2007","247.68","249.14","249.53","247.25","-0.65%"
"Jul 23, 2007","249.30","249.87","249.99","248.46","-0.02%"
"Jul 20, 2007","249.35","250.07","251.18","248.54","-0.30%"
"Jul 19, 2007","250.10","250.09","250.48","249.67","-0.03%"
"Jul 18, 2007","250.18","250.08","250.59","249.55","-0.04%"
"Jul 17, 2007","250.27","248.02","250.55","247.95","0.85%"
"Jul 16, 2007","248.17","247.79","248.71","247.57","0.04%"
"Jul 13, 2007","248.06","248.30","248.99","247.92","-0.17%"
"Jul 12, 2007","248.47","248.57","248.82","247.62","-0.07%"
